dataset,Coleta,Dia,Vaso,Classe,Tempo_evento,linha_global_evento,pressao_evento,delta_pressao,limiar_delta_pressao,linha_corte_inicio,linha_corte_fim,Tempo_corte_inicio,Tempo_corte_fim,janela_linhas
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,299.98,670,93.04,0.5,0.1,640,700,292.33,308.28,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,300.23,671,91.56,1.480000000000004,0.1,641,701,292.64,308.53,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,300.5,672,90.19,1.3700000000000045,0.1,642,702,292.88,308.78,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,300.75,673,89.13,1.0600000000000023,0.1,643,703,293.13,309.04,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,301.0,674,88.18,0.9499999999999886,0.1,644,704,293.38,309.3,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,301.25,675,87.34,0.8400000000000034,0.1,645,705,293.63,309.54,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,301.55,676,86.38,0.960000000000008,0.1,646,706,293.88,309.79,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,301.8,677,85.66,0.7199999999999989,0.1,647,707,294.13,310.04,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,302.04,678,85.0,0.6599999999999966,0.1,648,708,294.38,310.34,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,302.46,679,83.98,1.019999999999996,0.1,649,709,294.62,310.59,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,303.02,680,82.71,1.2700000000000102,0.1,650,710,294.93,310.84,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,303.43,681,81.88,0.8299999999999983,0.1,651,711,295.18,311.08,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,303.74,682,81.31,0.5699999999999932,0.1,652,712,295.42,311.43,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,303.98,683,80.87,0.4399999999999977,0.1,653,713,295.67,311.68,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,304.23,684,80.44,0.4300000000000068,0.1,654,714,295.93,311.93,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,304.48,685,80.05,0.39000000000000057,0.1,655,715,296.18,312.18,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,304.73,686,79.66,0.39000000000000057,0.1,656,716,296.43,312.43,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,304.98,687,79.29,0.36999999999999034,0.1,657,717,296.67,312.68,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,305.23,688,78.93,0.35999999999999943,0.1,658,718,296.93,312.93,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,305.48,689,78.59,0.3400000000000034,0.1,659,719,297.19,313.18,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,305.73,690,78.26,0.3299999999999983,0.1,660,720,297.44,313.42,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,306.0,691,77.91,0.3500000000000085,0.1,661,721,297.69,313.72,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,306.24,692,77.61,0.29999999999999716,0.1,662,722,297.94,313.98,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,306.49,693,77.33,0.28000000000000114,0.1,663,723,298.24,314.22,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,306.74,694,77.05,0.28000000000000114,0.1,664,724,298.49,314.47,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,307.04,695,76.71,0.3400000000000034,0.1,665,725,298.74,314.73,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,307.29,696,76.46,0.25,0.1,666,726,298.98,314.98,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,307.54,697,76.22,0.23999999999999488,0.1,667,727,299.23,315.22,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,307.79,698,75.98,0.23999999999999488,0.1,668,728,299.48,315.47,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,308.03,699,75.75,0.23000000000000398,0.1,669,729,299.73,315.72,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,308.28,700,75.54,0.20999999999999375,0.1,670,730,299.98,315.98,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,308.53,701,75.33,0.21000000000000796,0.1,671,731,300.23,316.23,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,308.78,702,75.13,0.20000000000000284,0.1,672,732,300.5,316.46,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,309.04,703,74.93,0.19999999999998863,0.1,673,733,300.75,316.69,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,309.3,704,74.73,0.20000000000000284,0.1,674,734,301.0,316.92,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,309.54,705,74.55,0.18000000000000682,0.1,675,735,301.25,317.16,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,309.79,706,74.38,0.1700000000000017,0.1,676,736,301.55,317.39,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,310.04,707,74.22,0.1599999999999966,0.1,677,737,301.8,317.78,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,310.34,708,74.02,0.20000000000000284,0.1,678,738,302.04,318.32,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,310.59,709,73.86,0.1599999999999966,0.1,679,739,302.46,318.71,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,310.84,710,73.71,0.15000000000000568,0.1,680,740,303.02,318.94,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,311.08,711,73.57,0.14000000000000057,0.1,681,741,303.43,319.17,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,311.43,712,73.37,0.19999999999998863,0.1,682,742,303.74,319.41,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,311.68,713,73.25,0.12000000000000455,0.1,683,743,303.98,319.65,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,311.93,714,73.12,0.12999999999999545,0.1,684,744,304.23,319.88,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,312.18,715,72.99,0.13000000000000966,0.1,685,745,304.48,320.11,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,312.43,716,72.87,0.11999999999999034,0.1,686,746,304.73,320.34,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,312.68,717,72.75,0.12000000000000455,0.1,687,747,304.98,320.58,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,312.93,718,72.64,0.10999999999999943,0.1,688,748,305.23,320.81,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,313.42,720,72.43,0.10999999999999943,0.1,690,750,305.73,321.27,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,313.72,721,72.31,0.12000000000000455,0.1,691,751,306.0,321.5,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,313.98,722,72.19,0.12000000000000455,0.1,692,752,306.24,321.74,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,318.32,738,70.94,0.12000000000000455,0.1,708,768,310.34,325.51,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,319.41,742,72.72,1.9599999999999937,0.1,712,772,311.43,326.44,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,319.65,743,79.17,6.450000000000003,0.1,713,773,311.68,326.67,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,319.88,744,84.02,4.849999999999994,0.1,714,774,311.93,326.9,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,320.11,745,87.73,3.710000000000008,0.1,715,775,312.18,327.13,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,320.34,746,90.44,2.7099999999999937,0.1,716,776,312.43,327.42,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,320.58,747,92.23,1.7900000000000063,0.1,717,777,312.68,327.65,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,320.81,748,93.18,0.9500000000000028,0.1,718,778,312.93,327.88,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 6,11.0,6.0,0,321.04,749,93.47,0.28999999999999204,0.1,719,779,313.18,328.11,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,240.05,2860,92.59,0.9399999999999977,0.1,2830,2890,232.9,247.96,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,240.28,2861,91.24,1.3500000000000085,0.1,2831,2891,233.13,248.19,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,240.51,2862,90.07,1.1700000000000017,0.1,2832,2892,233.36,248.43,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,240.8,2863,88.8,1.269999999999996,0.1,2833,2893,233.6,248.67,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,241.04,2864,87.88,0.9200000000000017,0.1,2834,2894,233.83,248.9,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,241.43,2865,86.49,1.3900000000000006,0.1,2835,2895,234.12,249.14,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,241.97,2866,84.79,1.6999999999999886,0.1,2836,2896,234.36,249.37,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,242.36,2867,83.7,1.0900000000000034,0.1,2837,2897,234.59,249.66,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,242.6,2868,83.1,0.6000000000000085,0.1,2838,2898,234.83,249.9,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,242.84,2869,82.52,0.5799999999999983,0.1,2839,2899,235.07,250.13,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,243.09,2870,81.91,0.6099999999999994,0.1,2840,2900,235.3,250.37,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,243.32,2871,81.39,0.519999999999996,0.1,2841,2901,235.54,250.61,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,243.56,2872,80.88,0.5100000000000051,0.1,2842,2902,235.77,250.84,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,243.79,2873,80.39,0.4899999999999949,0.1,2843,2903,236.0,251.07,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,244.03,2874,79.92,0.46999999999999886,0.1,2844,2904,236.24,251.31,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,244.26,2875,79.48,0.4399999999999977,0.1,2845,2905,236.47,251.54,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,244.49,2876,79.04,0.4399999999999977,0.1,2846,2906,236.71,251.82,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,244.73,2877,78.63,0.4100000000000108,0.1,2847,2907,236.94,252.06,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,244.96,2878,78.23,0.3999999999999915,0.1,2848,2908,237.17,252.29,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,245.26,2879,77.74,0.4900000000000091,0.1,2849,2909,237.46,252.53,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,245.49,2880,77.37,0.36999999999999034,0.1,2850,2910,237.7,252.77,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,245.72,2881,77.01,0.35999999999999943,0.1,2851,2911,237.93,253.01,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,245.96,2882,76.67,0.3400000000000034,0.1,2852,2912,238.16,253.25,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,246.29,2883,76.2,0.46999999999999886,0.1,2853,2913,238.41,253.48,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,246.53,2884,75.88,0.3200000000000074,0.1,2854,2914,238.65,253.71,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,246.76,2885,75.58,0.29999999999999716,0.1,2855,2915,238.88,253.95,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,246.99,2886,75.29,0.28999999999999204,0.1,2856,2916,239.11,254.18,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,247.24,2887,75.0,0.29000000000000625,0.1,2857,2917,239.34,254.41,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,247.5,2888,74.68,0.3199999999999932,0.1,2858,2918,239.58,254.65,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,247.73,2889,74.42,0.2600000000000051,0.1,2859,2919,239.82,254.88,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,247.96,2890,74.16,0.2600000000000051,0.1,2860,2920,240.05,255.17,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,248.19,2891,73.91,0.25,0.1,2861,2921,240.28,255.4,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,248.43,2892,73.67,0.23999999999999488,0.1,2862,2922,240.51,255.63,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,248.67,2893,73.43,0.23999999999999488,0.1,2863,2923,240.8,256.02,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,248.9,2894,73.21,0.22000000000001307,0.1,2864,2924,241.04,256.62,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,249.14,2895,73.0,0.20999999999999375,0.1,2865,2925,241.43,257.02,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,249.37,2896,72.79,0.20999999999999375,0.1,2866,2926,241.97,257.25,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,249.66,2897,72.53,0.2600000000000051,0.1,2867,2927,242.36,257.49,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,249.9,2898,72.33,0.20000000000000284,0.1,2868,2928,242.6,257.72,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,250.13,2899,72.14,0.18999999999999773,0.1,2869,2929,242.84,257.95,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,250.37,2900,71.95,0.18999999999999773,0.1,2870,2930,243.09,258.19,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,250.61,2901,71.77,0.18000000000000682,0.1,2871,2931,243.32,258.46,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,250.84,2902,71.59,0.1799999999999926,0.1,2872,2932,243.56,258.7,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,251.07,2903,71.43,0.1599999999999966,0.1,2873,2933,243.79,258.93,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,251.31,2904,71.27,0.1600000000000108,0.1,2874,2934,244.03,259.16,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,251.54,2905,71.11,0.1599999999999966,0.1,2875,2935,244.26,259.4,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,251.82,2906,70.92,0.18999999999999773,0.1,2876,2936,244.49,259.66,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,252.06,2907,70.78,0.14000000000000057,0.1,2877,2937,244.73,259.89,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,252.29,2908,70.63,0.15000000000000568,0.1,2878,2938,244.96,260.12,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,252.53,2909,70.49,0.14000000000000057,0.1,2879,2939,245.26,260.36,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,252.77,2910,70.94,0.45000000000000284,0.1,2880,2940,245.49,260.59,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,253.01,2911,78.14,7.200000000000003,0.1,2881,2941,245.72,260.82,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,253.25,2912,83.13,4.989999999999995,0.1,2882,2942,245.96,261.06,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,253.48,2913,87.06,3.930000000000007,0.1,2883,2943,246.29,261.29,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,253.71,2914,89.98,2.9200000000000017,0.1,2884,2944,246.53,261.52,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,253.95,2915,92.0,2.019999999999996,0.1,2885,2945,246.76,261.82,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,254.18,2916,93.08,1.0799999999999983,0.1,2886,2946,246.99,262.05,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,254.41,2917,93.46,0.37999999999999545,0.1,2887,2947,247.24,262.28,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,672.83,4585,93.19,0.35999999999999943,0.1,4555,4588,665.68,673.53,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,673.06,4586,92.34,0.8499999999999943,0.1,4556,4588,665.91,673.53,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,673.3,4587,91.83,0.5100000000000051,0.1,4557,4588,666.14,673.53,30
antes_dia_20,dia 11 - Soja Heterodera Vaso 7,11.0,7.0,0,673.53,4588,91.5,0.3299999999999983,0.1,4558,4588,666.38,673.53,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,300.03,5197,92.53,1.1700000000000017,0.1,5167,5227,292.94,307.89,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,300.26,5198,91.25,1.2800000000000011,0.1,5168,5228,293.17,308.12,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,300.51,5199,90.11,1.1400000000000006,0.1,5169,5229,293.41,308.35,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,300.74,5200,89.15,0.9599999999999937,0.1,5170,5230,293.65,308.65,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,300.97,5201,88.27,0.8800000000000097,0.1,5171,5231,293.88,308.88,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,301.2,5202,87.48,0.789999999999992,0.1,5172,5232,294.11,309.12,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,301.44,5203,86.75,0.730000000000004,0.1,5173,5233,294.35,309.35,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,301.73,5204,85.9,0.8499999999999943,0.1,5174,5234,294.58,309.59,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,301.97,5205,85.26,0.6400000000000006,0.1,5175,5235,294.82,309.83,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,302.2,5206,84.67,0.5900000000000034,0.1,5176,5236,295.05,310.06,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,302.43,5207,84.12,0.5499999999999972,0.1,5177,5237,295.29,310.29,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,302.67,5208,83.6,0.5200000000000102,0.1,5178,5238,295.52,310.53,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,302.93,5209,83.02,0.5799999999999983,0.1,5179,5239,295.76,310.76,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,303.17,5210,82.56,0.45999999999999375,0.1,5180,5240,296.0,311.0,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,303.4,5211,82.11,0.45000000000000284,0.1,5181,5241,296.24,311.23,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,303.79,5212,81.41,0.7000000000000028,0.1,5182,5242,296.47,311.46,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,304.37,5213,80.43,0.9799999999999898,0.1,5183,5243,296.71,311.7,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,304.76,5214,79.83,0.6000000000000085,0.1,5184,5244,296.95,311.99,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,305.0,5215,79.49,0.3400000000000034,0.1,5185,5245,297.2,312.22,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,305.29,5216,79.09,0.3999999999999915,0.1,5186,5246,297.43,312.46,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,305.52,5217,78.78,0.3100000000000023,0.1,5187,5247,297.66,312.69,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,305.75,5218,78.49,0.29000000000000625,0.1,5188,5248,297.89,312.94,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,305.99,5219,78.21,0.28000000000000114,0.1,5189,5249,298.14,313.17,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,306.23,5220,77.93,0.2799999999999869,0.1,5190,5250,298.38,313.4,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,306.47,5221,77.66,0.27000000000001023,0.1,5191,5251,298.62,313.64,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,306.7,5222,77.4,0.2599999999999909,0.1,5192,5252,298.85,313.87,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,306.93,5223,77.16,0.2400000000000091,0.1,5193,5253,299.08,314.11,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,307.17,5224,76.93,0.22999999999998977,0.1,5194,5254,299.32,314.35,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,307.42,5225,76.69,0.2400000000000091,0.1,5195,5255,299.56,314.58,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,307.66,5226,76.47,0.21999999999999886,0.1,5196,5256,299.79,314.81,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,307.89,5227,76.26,0.20999999999999375,0.1,5197,5257,300.03,315.04,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,308.12,5228,76.07,0.19000000000001194,0.1,5198,5258,300.26,315.28,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,308.35,5229,75.88,0.18999999999999773,0.1,5199,5259,300.51,315.52,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,308.65,5230,75.64,0.23999999999999488,0.1,5200,5260,300.74,315.75,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,308.88,5231,75.46,0.18000000000000682,0.1,5201,5261,300.97,315.99,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,309.12,5232,75.3,0.1599999999999966,0.1,5202,5262,301.2,316.22,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,309.35,5233,75.13,0.1700000000000017,0.1,5203,5263,301.44,316.46,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,309.59,5234,74.97,0.1599999999999966,0.1,5204,5264,301.73,316.69,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,309.83,5235,74.81,0.1599999999999966,0.1,5205,5265,301.97,316.92,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,310.06,5236,74.67,0.14000000000000057,0.1,5206,5266,302.2,317.15,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,310.29,5237,74.53,0.14000000000000057,0.1,5207,5267,302.43,317.39,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,310.53,5238,74.39,0.14000000000000057,0.1,5208,5268,302.67,317.63,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,310.76,5239,74.26,0.12999999999999545,0.1,5209,5269,302.93,318.03,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,311.0,5240,74.12,0.14000000000000057,0.1,5210,5270,303.17,318.57,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,311.23,5241,74.0,0.12000000000000455,0.1,5211,5271,303.4,319.02,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,311.46,5242,73.88,0.12000000000000455,0.1,5212,5272,303.79,319.26,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,311.7,5243,73.76,0.11999999999999034,0.1,5213,5273,304.37,319.49,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,311.99,5244,73.63,0.13000000000000966,0.1,5214,5274,304.76,319.72,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,312.22,5245,73.52,0.10999999999999943,0.1,5215,5275,305.0,320.01,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,312.69,5247,73.32,0.10000000000000853,0.1,5217,5277,305.52,320.48,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,318.57,5270,71.66,0.10000000000000853,0.1,5240,5300,311.0,326.11,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,324.47,5293,73.85,2.9199999999999875,0.1,5263,5323,316.46,331.66,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,324.7,5294,79.89,6.040000000000006,0.1,5264,5324,316.69,331.89,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,324.93,5295,84.58,4.689999999999998,0.1,5265,5325,316.92,332.28,30
antes_dia_20,dia 12 - Soja Heterodera Vaso 6,12.0,6.0,0,325.17,5296,88.2,3.6200000000000045,0.1,5266,5326,317.15,332.88,30
